Source,Target
-247074805,-1273261643
-298407455,161768515
542153833,-2064976419
1914542947,829842499
1741524107,-1025654217
-1014789402,-130025243
53159566,-463369
-1951682930,-1733962348
-364092,-715923998
-113012930,-817412349
-921394040,542153833
-132698020,1132965784
-1919096019,1673269331
1021351749,-1787955413
737621821,54924774
-1678959010,740117774
944604587,115863800
1684198398,614148504
-1567037110,297251960
799380211,1903166062
-132698020,912817255
1654862655,130406654
904974774,-1518438537
-693452556,-62688778
612343155,1538323213
-1887150852,-1020121259
-153567452,1546195829
-1320089066,-1860545492
1712927326,-690116336
-1603242205,1718157417
1989538903,-232317873
956432079,1742227899
-1072318022,-1746860539
403684445,1767421152
820400378,-86257508
-1872597835,-95765688
1555628211,-323853287
-1912691380,-700303611
945167366,764299284
-1659347164,-1567037110
839857658,-908453545
70532529,108906685
1692486831,-1718775422
-1756475904,1720056351
-719616001,1685152992
-471165616,490322074
214809866,-788157583
51653391,-657765426
-1631126421,-1058728192
1607480687,804534065
-1423067140,115247947
875386545,-657765426
1781393063,-323853287
-1721219886,721805433
766795035,-130025243
-26375830,-364092
-1405490961,75083557
737621821,-1957881449
-2097380011,-1573717364
-316093975,-1151852688
1456563373,-1646123465
84522556,143547172
-232560012,-883967054
-31861313,-1071245484
729541370,-1845984256
-915221875,-1071339662
-719486937,-167740701
1545778101,-130025243
-1894310667,-34186337
-715923998,1025103814
-1811230281,-868823982
1776509274,-86436347
746931982,-1915798964
737621821,-950177462
-1749308314,-916588225
-323853287,-1573717364
-1787955413,1021351749
833478916,-60552741
826758591,134489348
1719108652,1132965784
1673269331,-130025243
1833591669,-775048268
829842499,-884213475
-34186337,-1347822528
242103037,-788157583
1114540939,-1778800562
143547172,143879144
-1886132074,-923292688
-1028310682,745744578
-984964906,-1004264993
-153567452,681829815
-1659347164,1653332779
134489348,1584505050
-29983273,2007267478
-1778050150,1741524107
-401460015,60284371
1533915454,-1151852688
1458431481,-87362685
-2097380011,-1619835694
1592709216,-60552741
-1597736655,-1518438537
794147377,-364092
-1518438537,-807573725
-858807339,497871286
1145933336,-1959168784
-921394040,-658718451
1777874460,-1187834186
-840870967,1055642845
46733199,1650054166
800701792,912817255
-1638743296,-976580696
799380211,-101240936
-1071339662,-232317873
-32755880,737621821
237667990,-2064976419
-1159042389,-1717040830
1025103814,1022105318
214809866,-693452556
-124877248,740958325
1802225451,-143606145
78201006,1781393063
-657765426,-2010278352
-1619835694,297251960
-1619835694,507210563
-1841155350,740958325
1771713732,641856118
-68825008,-953955987
650015168,595384337
-1753118089,-130025243
-1586821415,1147874834
-23607567,1845720487
-138870394,1546195829
-1799311532,735721824
-1606190306,168966886
612343155,-38509187
-1900809864,-1741106776
905066317,-1821756138
1777874460,-1718855593
-1357804521,735721824
1584505050,595384337
1628543018,12838915
169752951,-1845984256
732893255,1719108652
1514078204,-199283434
52360132,161768515
230566011,-716873338
-181511636,-1131586
887162269,-54826302
-863909407,819728603
-2010278352,-1064042508
-895740085,-27867122
-443669391,-79575549
1760510784,-60460610
1546195829,-24522706
1749460814,1777874460
570323249,-1736278913
1596614813,1693987
-1690491820,-1778800562
-1151852688,-239115722
-1741106776,-1900809864
-1195014504,-878299108
819728603,910167999
-1151361103,-716873338
-32010138,-141848722
-1749308314,-1930141384
-1043043581,1767421152
-87362685,1629403053
1625295672,-32010138
-731461384,1828234422
1659214265,-1725537493
-1741106776,-920222943
2130035460,-988931967
-693452556,-1518438537
-1847082000,-923292688
624372661,-1943392658
-915221875,-947898655
-27601057,-1175259340
-1920582690,34917995
-1020121259,-883967054
1003403298,-1142255000
1021351749,1813501647
-1597844656,324210827
-959222284,-885829975
715355558,717207441
-1666254895,770586397
-1759203417,770586397
-1122864713,-1741106776
1607480687,-356325995
855763548,822460531
-700303611,-2027691124
770586397,24478559
713545188,1595570175
-1930141384,-1072318022
1830327507,195569352
-1965554095,1833591669
1741752386,896653415
-27867122,-757157800
-1130591582,897264369
931369662,-781239495
-3048179,-1773170776
1989538903,1742227899
701285870,-1959168784
1094214645,-1071245484
27489619,-1449847518
745745259,2067388453
1749460814,-1786881408
1607480687,-1072318022
-978399477,1761209006
-1690491820,-1778050150
-1659347164,1399988492
58822704,130399900
-886741686,1002534139
741042310,-553455984
-884572971,-654873585
1746150224,-906082413
51502707,46887799
1719108652,1628543018
70532529,-921394040
195569352,-1977743520
134489348,-1072292168
130399900,1989538903
510695230,-868823982
-1513071406,1555628211
891353292,-868823982
911985126,-1780853097
-1838708801,-1904842441
-87362685,-1852520569
-138870394,719801175
794023749,-868823982
1828338708,145881175
-1778800562,-88160967
1657151188,-274207314
1770885721,587272310
-2027691124,-1705050063
727183349,-988931967
511008687,-667126967
1221314055,-916588225
-53012702,-1725501323
829842499,770586397
-1843872004,169369302
-23607567,1545778101
-1621727589,-758443109
-660502543,792144059
-1811230281,-1597736655
43893898,1103389860
1602864164,51502707
-1518438537,-1633158155
57217027,297251960
1617465353,-1633779900
-1578517598,-1573717364
-956486924,-868823982
-1357923437,-57631518
-2104997397,-86257508
858776814,-203650479
-1151852688,-1603247809
-471165616,-1920582690
1802225451,944604587
-144184068,854368802
956432079,130399900
-323853287,-130025243
-88160967,108906685
-1122864713,-1597844656
-921394040,507210563
-199283434,-731461384
-1691126583,-88160967
1729867764,-906082413
107665255,1528623260
-1573717364,-411768038
1555628211,-1846104730
1678803251,-60546200
1576527109,1828769552
-2064976419,-133198922
749850477,-868823982
-1705050063,-1919096019
729541370,-130025243
-700303611,-953955987
57217027,-1779028471
-1025654217,-775789583
972834559,242103037
1145933336,-1131586
-868649049,251814776
499182992,888919129
531631030,-88160967
-1657793277,-1034684065
1693987,1719108652
-978308421,942307422
-831654016,1719108652
-916588225,58822704
871706565,-657765426
1602864164,-969745687
833478916,-206222694
-1741106776,-1573717364
-875656547,-27601057
-1122864713,324210827
1584505050,1331331028
1693987,1094214645
-897311898,-1487362887
-1872597835,-1671211865
-1778355713,24478559
87721956,1719108652
-1405490961,-1718775422
1833591669,1657151188
1661418556,1861354906
-717733309,-828440631
-1726449290,130399900
510695230,-1573717364
-1299477404,46733199
-979640732,1661418556
195569352,930447378
1654862655,1760510784
1374160762,-1004503115
945167366,-364092
-942628406,-357369641
-2016773491,-34186337
2130035460,-1213500485
242103037,-775789583
-1917680061,721805433
-747611574,43893898
-34186337,1781393063
214809866,679274035
855763548,-886947489
-1919096019,-775789583
701285870,107665255
1744467030,-915688759
-1633158155,-1811230281
-1894310667,-130025243
-757157800,655408590
740958325,1767421152
-982024639,107665255
-988931967,-203930990
1879523654,1914542947
-112354638,-1071339662
1002534139,-1786881408
-1872597835,-1887150852
-1494295809,-1845984256
84522556,-1072318022
-945066617,-863535361
-660502543,1719108652
54924774,-148928610
2001275572,-100132672
-950363413,-743532439
-2067599863,-130025243
-231973970,-1518438537
740117774,1749460814
-1930141384,-419269542
1963712090,-926166744
70532529,-857701065
-794971571,-106748933
-1072292168,46887799
740272562,826898149
-1583480159,819728603
-1158060488,2007267478
1783360303,-130025243
1741524107,-130025243
16804792,948027176
1538491083,-775789583
60284371,-1122864713
1607480687,-1976667354
-2010278352,242103037
1145933336,1021351749
-926166744,-132698020
1845720487,-34186337
-1811230281,735721824
-1106433553,-1690236400
-1666227740,-1832849909
-1603242205,800701792
70532529,1845720487
-1776284983,-1619835694
-1752229703,1602864164
-125468049,-27867122
-1567037110,-857701065
-878299108,-1577364198
403684445,-794971571
-1018663348,-207322437
1929018015,-1976667354
-916588225,1746036768
1660089863,59600125
-666838963,1767421152
582946390,-144405761
214809866,-1665298501
1103389860,1742194695
-1423067140,-884213475
-88160967,-1603247809
70532529,-1357804521
-875656547,-471165616
-715923998,-7720456
-712889418,108906685
-364092,-1277399325
-1715143641,-656932685
1602864164,-923292688
1742227899,-1195014504
1777290413,768222941
794147377,-861147860
1672868854,-463369
-1106433553,-29832215
242103037,1589710134
-1900809864,108906685
-1851497539,1767421152
744673751,-385131908
956432079,-799704526
-1865820773,-3205224
-1800159567,741248057
1742194695,-1776146999
1574152808,-947898655
-1549797832,-1721219886
89386533,-921394040
-1976667354,1654862655
-878299108,1055642845
-1900809864,972834559
-23607567,-34186337
799380211,43893898
-401460015,108906685
-883967054,-1595822285
1484174238,169752951
-1586821415,1767421152
-731461384,-979640732
822460531,1647934628
1741524107,169752951
-63570491,-1004503115
-758443109,771575177
542153833,899119440
-920222943,-1357804521
-1968224528,-1915798964
-999705401,-915221875
57904189,-53012702
1794343760,-988931967
1549530554,-2017539901
16804792,448759630
942492331,-1847082000
-946173981,833597126
830587238,274001444
-1800162357,-713987545
297251960,1845720487
-993947859,-1347822528
-1778800562,1484174238
-1931036170,-34186337
-1518438537,-712889418
-1004264993,1589251368
-106748933,-1518438537
-1912691380,-411768038
-1158060488,771575177
-2010278352,-1705050063
-4881268,12838915
-861147860,-364092
-61341307,-1640949675
-1919096019,510327545
1609161092,1781393063
104388377,-743532439
-921394040,-700303611
2346142,-1832849909
-1151361103,143821229
-181511636,107665255
1132965784,-1071339662
-1691894009,-883967054
-976565482,141081007
-130025243,238299508
179040831,-1904842441
-203187918,169752951
1659214265,-978399477
56887998,1546195829
-957748078,542153833
1555628211,886865843
1147874834,740958325
794147377,1861354906
1023373049,1331331028
-933174991,1555628211
1749460814,740117774
-1175259340,1719108652
-93651882,1546195829
-1043043581,1653332779
105100678,-132698020
-1633779745,1994120114
-1518438537,-1694338648
-471165616,46887799
297251960,-401460015
998171817,43893898
941987851,-868823982
-668946953,1720056351
907000429,28286933
510327545,531631030
-1919096019,-1705050063
1147874834,-1231767112
-747611574,-203930990
60284371,-1912691380
89065223,1777290413
1744467030,-1006855883
-232317873,130399900
80220892,1717414883
-1785214158,-1131586
-1294046096,-819832095
-1977743520,-1903673645
-1716927291,-889564780
-806939064,-1741106776
1331331028,711551555
-3048179,-1638743296
-1640949675,-868823982
75083557,945167366
89032675,-1600715546
714586207,-1071339662
768222941,1777290413
1767421152,-1665298501
-217970676,46887799
-878299108,804534065
-984964906,-713146519
31799268,-1749308314
-101240936,-27867122
1718157417,-1726449290
-1846104730,865438940
740117774,745744578
1533915454,531631030
1607451981,-298407455
54474427,-116048725
1479192472,-916588225
742825065,1629403053
941987851,167028518
-32720064,-1072292168
1416162,-144405761
1776509274,-1865820773
251814776,-1902874499
-1547835747,831330776
-133198922,-91045489
83488511,1716126452
-32755880,-2048213367
58983832,108906685
768222941,624372661
-731461384,143879144
297251960,348073231
-1006855883,1712927326
-2075920919,-1389413547
-1951682930,-1894310667
707097214,1484174238
-2010278352,-1712909745
-2027691124,-1619835694
717207441,-690116336
-693452556,169752951
-27867122,-1544344220
944246565,-88160967
831515564,195569352
297251960,1545778101
1609161092,107665255
745745259,-156095879
-364092,1626025213
1458431481,-946173981
832500656,-883967054
1545778101,-133198922
-232560012,4101260
-1921831531,1742194695
-266511629,-239115722
1094214645,-53012702
-1213500485,679574785
-781239495,-978308421
-1860545492,1021351749
-933174991,679274035
770586397,-29767932
-1780853097,-979640732
-120872642,-835228646
1456563373,-1583480159
-1976667354,-298407455
-1074782708,-947898655
1691069400,-330797151
1514078204,-1072318022
-881998220,-1549797832
1720056351,1025103814
712585026,-1220231450
-953955987,-2097380011
-1776121231,-1445206725
46733199,-463369
-1841155350,-1518438537
-357369641,-176605602
401211831,-1487362887
-1838708801,1760510784
-1722701930,-926166744
-979640732,918440089
-806939064,-1919096019
-1575717148,1804000393
-34186337,1025846830
-133198922,-62688778
-1423067140,1770885721
-845322360,1036153944
650015168,986081200
46733199,1570
749540821,-2043836973
161768515,490322074
-274207314,1576527109
-943923335,-1915798964
1533915454,-868823982
713365542,-130025243
115863800,30824903
887104736,-1273587847
-1977743520,1825589817
1632835207,-1072292168
2130035460,-588969885
1659214265,717887855
1994120114,-1246930913
-3263845,-980190984
826758591,104388377
-731461384,-660502543
-878299108,-1603242205
1592947730,737621821
1399988492,-794971571
51502707,1719108652
1833591669,773222491
-61341307,-885829975
-806429871,-1043043581
-1659347164,-88160967
-1917680061,-1943392658
-232317873,1094214645
732893255,1602864164
605669262,-806939064
88206636,1761209006
-1547835747,-118726038
2047722803,1538394
1574152808,-1888877086
931369662,852348744
839857658,1628543018
-1862272792,620645810
-247074805,-1231767112
1374160762,-178007424
1596495132,624372661
1680438997,1596614813
857915786,-1843994239
1731552368,-659435332
972834559,-1357804521
-330797151,1693987
53167259,-353676363
1760510784,1770885721
-1603242205,1654862655
-23607567,-1845984256
1609161092,735721824
-232317873,-217970676
1659079821,1584187169
-878299108,-840870967
-1578517598,-88160967
-88188054,770742108
-1915798964,-1034917746
104388377,-1007831293
605669262,1545778101
-1513071406,-2027691124
-888578830,-817412349
51502707,1661418556
830525618,-804049574
1625180443,1683358608
-693452556,146039658
-897311898,-700303611
-693452556,-1212859373
1720056351,-876957322
641856118,1771713732
-916588225,83488511
-742760720,737621821
-2064976419,60284371
-323853287,-1567037110
-330797151,1650143320
801070059,-203930990
-819832095,-130025243
-29767932,-1423067140
988447166,971057636
169752951,-411768038
1452619213,-916436352
1399988492,941987851
-3048179,168966886
1399988492,-91045489
-775789583,1767421152
-203187918,-654873585
143547172,-716873338
1712927326,1744467030
-817412349,1661418556
-988931967,1647515508
-1071339662,-31861313
-1654925778,1549530554
48670485,1624380025
-1778050150,-1487362887
168874596,499182992
-27601057,1661418556
24478559,-1778972353
944604587,-1780853097
-1389413547,46733199
2042328134,-215050421
727183349,-747611574
-818367812,46887799
-2074951365,-323853287
1719108652,910167999
1607480687,1718157417
-1025654217,1533915454
855763548,-1887150852
-804654379,942487650
-893411875,830587238
813842306,1607451981
-95765688,-656932685
-34186337,-1846104730
60284371,1845720487
-1811230281,-1518438537
-92996083,-38509187
-926166744,-878299108
766795035,-1811230281
737621821,966798976
242103037,-868823982
-1034684065,713545188
-915221875,1746036768
820400378,-719616001
742825065,737779711
499182992,822460531
-1603242205,-1047240851
-831654016,1652872772
941987851,-1567037110
1828148957,134489348
1528623260,-130025243
746931982,-130025243
-1922334462,796702953
-153567452,1771813214
-657765426,242103037
-867830207,-88160967
-34186337,-693452556
448759630,16804792
-1869015135,-1719659094
542153833,-1912691380
1749460814,1036153944
-1920582690,1628543018
-167740701,-1977743520
-1779028471,-868823982
575581024,-57631518
-72173630,931369662
141231400,872983138
-1690491820,-1597844656
-745385127,741186437
-1659347164,-2097380011
-1619835694,-1919096019
-885756599,-713987545
-29832215,1692486831
-804654379,1596495132
-852128647,1781393063
745593639,1760510784
-731461384,-1646123465
85398046,1546195829
-878299108,-1074782708
-820773459,965270692
1891981400,1599585624
-471165616,143879144
469895463,-1676400189
348073231,-2074951365
1741752386,-715923998
-1487362887,-1204316687
1833591669,230566011
944604587,770515857
-1041476022,-130025243
-999705401,-232317873
1650143320,1678803251
796702953,804534065
-27601057,826758591
1718157417,-1071339662
-1925932447,1742194695
-1847082000,803870447
-27867122,-1717040830
-840870967,-799704526
-788157583,-868823982
-715923998,-1721219886
-1634556992,-893411875
1607480687,-1062292040
-61341307,-657765426
-1619835694,108906685
528890475,542153833
1546195829,-1600715546
-2050017103,-1845984256
-2010088658,438054
-715923998,896653415
740272562,-471165616
-969745687,945167366
195569352,56887998
-298407455,1742227899
1601012318,-1591826239
448759630,-1773170776
1741752386,1720056351
-87362685,-31743012
251814776,-1142255000
-791731578,-471165616
-1151852688,1533915454
1778004761,-471165616
-1142255000,1003403298
-1778050150,-23607567
161768515,58822704
865438940,-1487362887
1609161092,941987851
-181212034,108906685
977385509,855763548
-2074951365,-1846104730
-1606719180,168874596
-1835493952,831515564
-804654379,-79575549
-34186337,89386533
-1912691380,-857701065
-892646668,1055642845
-1752229703,-364092
2007267478,587272310
-863909407,-1920582690
82712111,-893411875
-1294046096,-61341307
801070059,-27867122
1684198398,1627889443
-920222943,57217027
-1741106776,-657765426
1673269331,735721824
749540821,-2097380011
1566848218,-916588225
-1579413247,-934747371
1607480687,1566848218
910167999,-875656547
794147377,1833591669
568479411,-118726038
-713987545,141081007
740272562,-1583480159
-1123599376,-88160967
1802225451,-660502543
-1603242205,-199283434
-794971571,-1778050150
-747611574,1846141343
1781393063,1857443436
169752951,-921394040
2034059330,-1847082000
-988931967,988447166
-181511636,-868823982
-1049819072,-1105567568
-372985709,-2074951365
-23607567,542153833
1770885721,-770463628
-1286745565,794147377
46733199,46887799
1533915454,-1919096019
-1659347164,297251960
-3048179,-1659105053
-232317873,-1976667354
-794971571,214809866
195569352,888774949
1963712090,-1072292168
-1851497539,-88160967
-819832095,-806939064
930447378,-745385127
746931982,1147874834
1775169660,-419269542
2106768627,-93426802
83488511,1479192472
214809866,237667990
-116753567,741042310
-1646123465,-979640732
-690116336,1712927326
30045351,-1128657732
-266511629,1767421152
-1212859373,-1357804521
828979673,798827803
1857443436,-2074951365
788904162,-1977743520
988447166,-667126967
-1951682930,531631030
-7720456,984249050
-857762631,1628543018
-1862272792,1714133883
832500656,-1666227740
214809866,-133198922
-1894310667,1533915454
30045351,1595570175
-1659347164,-1951682930
1652872772,143547172
-1320089066,-868823982
-1719659094,-1706192141
1833591669,977490562
-23607567,510327545
745744578,978260145
-1778800562,-1449725126
-1577364198,-916588225
3236459,-93426802
-1718775422,796702953
324210827,214809866
-1586821415,-88160967
732893255,-923292688
639436429,1767421152
-247074805,1766282126
819728603,143821229
1767421152,-34186337
-1690491820,-806939064
-79575549,-364092
-1969300959,1767421152
579858231,-668946953
-1931813344,-1904842441
1545778101,1533915454
1719108652,490322074
-1712909745,1813501647
-1804695489,-138870394
1795287747,-29832215
832500656,-716756004
-878299108,1607451981
1011220918,1036153944
143547172,944604587
1989538903,-1072292168
1799365288,-1930141384
911985126,143821229
-57631518,-668946953
-2010278352,89386533
57217027,-2097380011
740117774,-176605602
1861354906,-93818644
942487650,984249050
822460531,-95765688
-806939064,701285870
-657765426,-1151852688
-1733962348,-2010278352
-804807468,-353676363
-1800159567,-2128335701
887162269,641856118
89032675,85398046
-1633158155,941987851
-1662614052,108906685
852348744,168874596
-1020121259,1749460814
747145223,-3035301
-806939064,1428141498
12838915,-27601057
-1811230281,-1659347164
84522556,34917995
-1665298501,83582622
1599821168,-61341307
-2070025840,1781393063
-743532439,46887799
1833066736,-879481778
1602864164,1661418556
1611338613,1761209006
1569,1570
1783360303,-868823982
905066317,2130035460
-1920582690,-660502543
1828148957,-2017539901
507210563,-1025654217
-1800162357,770586397
-144184068,-130612652
438054,-881998220
2007267478,1716126452
-1242305744,-1445206725
1833591669,942487650
-700303611,-1573717364
-744916574,1607451981
1718157417,700062927
1846141343,-667126967
1771803044,-118726038
-175477999,-2010278352
-1028310682,788904162
1607480687,-716873338
-1066192767,-1549675847
1720056351,1803240477
1607451981,161768515
1653332779,1767421152
1746036768,-1749308314
1221314055,1607480687
-1071339662,1514078204
-743532439,-1536656444
1094214645,-298407455
713545188,-1034684065
605669262,-2027691124
-657765426,403684445
-731461384,-1151361103
-3048179,-976580696
-1894310667,-1449725126
943747384,1861354906
568479411,829847299
1749460814,831515564
1533915454,-1846104730
-1159042389,-668946953
-2010278352,-888443454
-1778050150,510695230
-2089641482,-979640732
-1811230281,-1633158155
605669262,1533915454
1635256920,-1072318022
-2022386678,770586397
1761209006,1742194695
-2027691124,108906685
-1597736655,-852128647
1742817467,737621821
770515857,143547172
324607878,29207482
27489619,1746150224
-1159042389,1903166062
-1122864713,-411768038
757693089,1560001493
713545188,912005054
-274207314,-923292688
-657765426,-800880783
-661313126,1607480687
1781393063,-1619835694
-63310359,1038284330
974684572,2042328134
1645767954,-868823982
-916588225,945167366
-1518438537,-1573717364
766795035,1767421152
770586397,-1759203417
624372661,-144405761
-1151361103,-713987545
-88188054,-148928610
-27601057,-660502543
2130035460,-1072292168
-1919471358,168072389
-804654379,2065468948
972834559,-868823982
-91045489,-1919096019
1746036768,-919151438
820400378,-2072492102
-2027691124,70532529
-2027691124,886865843
-700303611,510327545
348073231,-88160967
-323853287,1555628211
-1014789402,679274035
-925003693,905066317
1781393063,-1736278913
-1952803707,-1853839019
1795170537,1767421152
1652872772,-471165616
-1756475904,624372661
-806939064,-1212859373
104388377,29213124
714586207,1989538903
-4870236,684109924
-1691894009,855763548
497871286,-979640732
-1699095080,-1494300964
-716873338,-4881268
-1619835694,-1487362887
828744104,717207441
-775789583,-1064042508
1760510784,-661313126
788904162,-1887150852
1749460814,85398046
712460140,717887855
813842306,-916588225
768222941,-1838708801
167900817,1804000393
945624663,438054
-637610012,998171817
-747611574,1742194695
-133198922,108906685
-1357804521,-2074951365
-794971571,-943923335
-884572971,-1845984256
1767421152,-1657968114
1627962555,1767421152
-120872642,858776814
719801175,29207482
1147874834,891353292
-232560012,-1691894009
1221314055,-199283434
43681214,-332521064
931369662,-1750142464
-715764633,-775789583
-34186337,-1518438537
-1080927829,1584187169
-926166744,-947898655
1002534139,1777874460
741042310,711551555
997065313,826758591
-1751029149,-1603242205
931369662,-1872597835
1650143320,1628752452
1647382835,1545778101
1653332779,-868823982
-88188054,820400378
-2027691124,83582622
1767421152,995734205
745745259,263572382
-1034917746,-1915798964
770653609,1625297747
-770463628,-1800162357
-27601057,1602864164
944416791,-893411875
1549530554,595384337
-948666496,-804654379
-993947859,-1900809864
-1835493952,-716756004
-1675419010,-661313126
-1028310682,85398046
833478916,-32755880
-920222943,-654873585
832500656,-353676363
107665255,-88160967
-62688778,-1741106776
1718157417,-799704526
-1423067140,-888578830
56887998,-1687518797
115863800,-27601057
739402174,-1832447664
-1659347164,-1043043581
-817412349,1490757413
941987851,214809866
-1838708801,1827535693
70532529,-2010278352
-64485016,796702953
-133198922,735721824
1589710134,242103037
905066317,1794343760
839448892,-1963199986
-1778050150,-1919096019
1878416418,168874596
911985126,-979640732
78201006,108906685
-1603242205,1132965784
1760510784,-1751029149
930447378,-1832849909
-1597844656,-693452556
-917305131,-2089641482
-1286745565,141081007
-1619835694,1781393063
1458431481,568479411
143821229,-27601057
1416162,1607480687
-34186337,108906685
51502707,-804654379
-883967054,831515564
-1690491820,1508984007
-274207314,169369302
-1915798964,-1785214158
1094214645,-1465639174
1691069400,46733199
56887998,930447378
-1034684065,915672257
-2063837439,108906685
1741752386,1025103814
36022490,1777290413
-1025654217,-182464108
-1578517598,-658718451
1132965784,956432079
813842306,-298407455
-323853287,-1131586
-25393591,224131338
1835527012,-1547085141
712460140,-757157800
-919151438,956432079
-998502356,988447166
507210563,-239115722
-1753118089,-124877248
956432079,-892646668
896653415,-144405761
-1243625485,-130025243
146039658,-1597844656
-693452556,-921394040
-1875572189,-88160967
-920222943,-1597844656
-657765426,-654873585
-747611574,-653678788
-239115722,1767421152
-296859375,1767421152
947843746,168072389
78530896,-2064976419
1607480687,1777290413
966798976,-826739571
-191474348,1609161092
46733199,-1298495107
-130025243,-1741106776
1022358171,-116048725
1546195829,745744578
799380211,-925003693
1628543018,1719108652
107665255,740958325
-1721219886,438054
813842306,1989538903
1103389860,-500843094
-60460610,1566848218
-1619835694,1533915454
745744578,499182992
-1064042508,507210563
3236459,-38509187
-806939064,749850477
195450292,1749460814
-1122864713,-884572971
1546195829,-745385127
-1567037110,-1487362887
942487650,2065468948
624372661,-713987545
855763548,711696164
-471165616,-1175259340
1647515508,679574785
1566848218,-833199250
803870447,-93818644
1652872772,-979640732
-62688778,-993947859
-1634556992,1712927326
30824903,199197188
618260404,251814776
830587238,833597126
-973756825,-500843094
242103037,1545778101
1778004761,794147377
507210563,-1064042508
-953955987,-1567037110
-955525791,1650147287
-1741106776,713365542
-1800162357,2007267478
-266511629,-658718451
-1025654217,297251960
-1920582690,592550473
1814236117,1828148957
130399900,161768515
-1357804521,167028518
1003403298,592550473
717887855,1761209006
-916588225,-770463628
242103037,57217027
-2064976419,-1573717364
-1726143883,-806939064
1929018015,-232317873
-372985709,507210563
1589710134,-1131586
-1778050150,-1690491820
-144184068,-471165616
-758443109,-1105567568
30824903,-4881268
-857701065,-1741106776
-883967054,788904162
51502707,592550473
770515857,-979640732
-217970676,-919151438
-794971571,-1131586
910167999,-979640732
854847231,1914542947
-1705050063,-182464108
-921394040,-2010278352
-2074951365,108906685
-55064467,1607480687
1546195829,1771899230
843896693,-668946953
-690116336,1589251368
713545188,-1657793277
-1919096019,60284371
-62688778,-239115722
-1600715546,711732933
-1151361103,770515857
115247947,12838915
-1887150852,788904162
1681587072,1835527012
-1977743520,741186437
348073231,-1064042508
108906685,1025846830
-1715143641,1002534139
-934747371,134489348
169752951,146039658
-1025654217,-1151852688
1589251368,-946173981
-1725501323,-1749308314
890494006,735721824
888774949,1684902694
727183349,-101240936
-1847598412,1744467030
1835527012,-118726038
1538491083,-1845984256
-266511629,-1597844656
-32755880,141231400
-1072318022,1018705909
858776814,655408590
512421584,-976565482
-1725501323,-132698020
-1778050150,-2027691124
490322074,-1577364198
605669262,-1619835694
-1487362887,1555628211
12838915,1802225451
655408590,2130035460
-831566113,1891981400
-138870394,-886596479
-1886132074,-93818644
861182655,-25278335
57217027,-68825008
744673751,1767421152
-889564780,29207482
-1778050150,-1151852688
108906685,-936023
497871286,-1129399385
1719108652,-731461384
-1723910062,-804654379
918440089,1719108652
-1690491820,1428141498
-1014789402,735721824
46733199,1632835207
-993947859,707097214
-883967054,1749460814
-1888877086,-1976667354
-1749308314,-60460610
-1919096019,749540821
-1917680061,75083557
1664814747,-978308421
-1919096019,510695230
813842306,-53012702
1718157417,-919151438
542153833,528890475
944604587,1652872772
1002534139,832500656
-471165616,-1952803707
-1129399385,141081007
-1567037110,1114540939
1650054166,46733199
-1736278913,-693452556
-884213475,-1072292168
1053056859,747145223
227698196,-1518438537
256490848,1569
-323853287,1399988492
1574152808,-1749308314
-1175259340,1416162
324210827,-1900809864
-132698020,1760510784
-1025654217,-1951682930
-79575549,1828234422
-988931967,799380211
511008687,-27867122
-1862979649,-657765426
-947898655,-298407455
-919151438,-1603242205
24478559,4040661
-1105567568,-683480476
745744578,-978308421
-1726449290,-1071339662
977385509,1546195829
-978308421,84532314
1583351843,-888981599
1607480687,1132965784
-806939064,-1978913137
1399988492,-1573717364
-1072318022,-999705401
943747384,854368802
-34186337,-934968568
-1888877086,1566848218
-857701065,89386533
-1163929962,-1919096019
822460531,-1750142464
60284371,-239115722
-53012702,1775169660
-713146519,1771803044
1592709216,1863059785
1555628211,-921394040
944416791,-690116336
-700303611,-1487362887
1147874834,107217734
130399900,1607451981
-1014789402,-1659347164
130399900,-1074782708
-1072318022,1827535693
-144184068,-364092
-888981599,1584187169
-1025654217,507210563
-1071339662,-1195014504
-1811230281,1599821168
-660502543,1132965784
-1619835694,-2027691124
1914542947,747145223
-1694338648,735721824
459751809,-88160967
-1583480159,-1142255000
-1920582690,-1583480159
1595570175,-1445206725
-1064042508,1860104699
-1733962348,-2064976419
-757157800,-835228646
-1925932447,717887855
1598648314,-1106433553
-998502356,971057636
-888578830,737621821
-1028310682,-167740701
-118726038,717207441
-1930141384,-1071339662
-2097380011,-1131586
12838915,-471165616
-101240936,982907312
-713987545,-1603242205
984084338,-88160967
1607480687,-744916574
820400378,-88188054
-1049819072,168072389
-888400083,169369302
-1129642853,-979640732
740272562,-979640732
1814236117,1331331028
-993947859,-775789583
-1851497539,-957748078
1002534139,660551903
-1982211459,-1832447664
-2064976419,-1799311532
982907312,1944843306
701285870,1813501647
-1567037110,1685062812
605669262,214809866
78563623,630847372
1742227899,1718157417
1814234201,-739293898
839448892,-178007424
-471165616,918440089
-1043043581,735721824
988447166,-1159042389
-23607567,60284371
800701792,-1603242205
-1690491820,-700303611
143821229,-716873338
-298407455,1479192472
57217027,-401460015
-1959168784,-1899639923
242103037,89386533
-298407455,-1749308314
1564304183,2130035460
-1851497539,-1659347164
-418706674,-1845984256
214809866,-1778800562
-1072318022,89065223
-1780853097,104388377
-217970676,-232317873
740117774,-978308421
717887855,971057636
