Source,Target
-1800131848,46733199
-1799311532,-1573717364
-1799311532,-654873585
-1799311532,-323853287
-1799311532,-130025243
-1799311532,108906685
-1787955413,-868823982
-1787955413,-88160967
-1787955413,740958325
-1785214158,-1811230281
-1785214158,108906685
-1785214158,1645767954
-1780853097,-1423067140
-1780853097,1828234422
-1779028471,-130025243
-1779028471,-88160967
-1779028471,169752951
-1778973320,-1778972353
-1778972353,-1778973320
-1778972353,-1062292040
-1778800562,-2097380011
-1778800562,-1567037110
-1778800562,-1151852688
-1778800562,-993947859
-1778800562,-1131586
-1778800562,679274035
-1778800562,1946869998
-1778355713,-1072318022
-1778355713,855763548
-1778355713,945311420
-1778168896,1147874834
-1778050150,-1846104730
-1778050150,-1357804521
-1778050150,-804663371
-1778050150,-700303611
-1778050150,-654873585
-1778050150,-411768038
-1778050150,-182464108
-1778050150,-130025243
-1778050150,-88160967
-1778050150,57217027
-1778050150,510327545
-1778050150,1767421152
-1776284983,-1064042508
-1776284983,-88160967
-1776284983,1767421152
-1776208497,-113012930
-1776121231,-980190984
-1776121231,1625295672
-1773170776,-1659105053
-1773170776,-93426802
-1773170776,-3048179
-1762654610,-923292688
-1756475904,796702953
-1753118089,-1978913137
-1753118089,-1959168784
-1753118089,-1811230281
-1753118089,-1694338648
-1753118089,-1659347164
-1753118089,-1294046096
-1753118089,1145933336
-1752750006,-1049819072
-1752750006,-683480476
-1752229703,-1175259340
-1752229703,854368802
-1751987109,438054
-1749308314,-799704526
-1749308314,-53012702
-1749308314,31799268
-1749308314,105100678
-1749308314,161768515
-1749308314,1221314055
-1749308314,1827535693
-1746860539,-1072292168
-1746860539,1023373049
-1746860539,1331331028
-1746860539,1747821286
-1744183421,1807704231
-1741106776,-2064976419
-1741106776,-2010278352
-1741106776,-1931036170
-1741106776,-1733962348
-1741106776,-1712909745
-1741106776,-1619835694
-1741106776,-775789583
-1741106776,60284371
-1741106776,507210563
-1741106776,510695230
-1741106776,542153833
-1741106776,1114540939
-1741106776,1545778101
-1739762384,1742817467
-1737567386,-1195106060
-1736278913,-1573717364
-1736278913,-868823982
-1736278913,-654873585
-1736278913,-88160967
-1735425248,-130025243
-1733962348,-1919096019
-1733962348,-1567037110
-1733962348,-23607567
-1733962348,60284371
-1733962348,1545778101
-1726449290,-232317873
-1726449290,1221314055
-1725501323,-1930141384
-1725501323,-298407455
-1725501323,-232317873
-1725501323,1094214645
-1725501323,1132965784
-1723910062,-471165616
-1723910062,-112955947
-1723910062,-364092
-1722701930,-1377018762
-1722701930,-915221875
-1722701930,-232317873
-1722701930,-132698020
-1722701930,1094214645
-1721219886,-1549797832
-1721219886,-29832215
-1721219886,896653415
-1721219886,945167366
-1721219886,1498828307
-1721219886,1580709112
-1719659094,-661313126
-1719659094,-85173737
-1719659094,1720056351
-1719659094,1827535693
-1718775422,-1922334462
-1718775422,-972693515
-1718775422,896653415
-1718775422,1584187169
-1717040830,-85390000
-1717040830,801070059
-1716927291,-118607745
-1716927291,29207482
-1715681778,-1203541706
-1715143641,-1666227740
-1715143641,1545714584
-1712909745,-2064976419
-1712909745,-885829975
-1712909745,-130025243
-1712909745,542153833
-1712274766,1767421152
-1706197938,-906082413
-1706197938,-238443929
-1705050063,-1845984256
-1705050063,-1753118089
-1705050063,-1741106776
-1705050063,-1567037110
-1705050063,-1294046096
-1705050063,-88160967
-1705050063,214809866
-1705050063,1021351749
-1705050063,1609161092
-1702086607,-29832215
-1699095080,1833591669
-1694338648,-1662614052
-1694338648,-1294046096
-1694338648,-61341307
-1694338648,-1131586
-1694338648,890494006
-1691894009,-1020121259
-1691894009,-845322360
-1691894009,-621137055
-1691894009,58528104
-1691894009,1830327507
-1691126583,-868823982
-1691126583,735721824
-1690491820,-2010278352
-1690491820,-1705050063
-1690491820,-1025654217
-1690491820,-868823982
-1690491820,-775789583
-1690491820,-323853287
-1690491820,-88160967
-1690491820,169752951
-1690491820,679274035
-1690491820,707097214
-1690491820,1741524107
