id,Community
737621821,1036153944
-1072292168,1036153944
-1778355713,1036153944
757693089,1036153944
-719616001,1036153944
1994120114,1036153944
-88188054,1036153944
1560001493,1036153944
46733199,1036153944
1731552368,1036153944
770586397,1036153944
747145223,1036153944
2007267478,1036153944
-38509187,1036153944
-1377018762,1036153944
-919151438,1036153944
-199283434,1036153944
1094214645,1036153944
1514078204,1036153944
1566848218,1036153944
-1930141384,1036153944
-1725501323,1036153944
-926166744,1036153944
-915221875,1036153944
-892646668,1036153944
-744916574,1036153944
-356325995,1036153944
-364092,1036153944
130406654,1036153944
161768515,1036153944
683037447,1036153944
997065313,1036153944
1718157417,1036153944
1989538903,1036153944
-1838708801,1036153944
-1194060910,1036153944
-1071339662,1036153944
-947898655,1036153944
-132698020,1036153944
52360132,1036153944
58822704,1036153944
745593639,1036153944
1055642845,1036153944
1574152808,1036153944
1654862655,1036153944
-1976667354,1036153944
-1749308314,1036153944
-1074782708,1036153944
-770463628,1036153944
-713987545,1036153944
-232317873,1036153944
-60460610,1036153944
-53012702,1036153944
130399900,1036153944
768222941,1036153944
956432079,1036153944
1132965784,1036153944
-1888877086,1036153944
-1722701930,1036153944
-1195014504,1036153944
-916588225,1036153944
-878299108,1036153944
1799365288,1036153944
-1751029149,1036153944
-1603242205,1036153944
-1577364198,1036153944
-1072318022,1036153944
-1058692349,1036153944
-840870967,1036153944
-799704526,1036153944
-217970676,1036153944
83488511,1036153944
490322074,1036153944
700062927,1036153944
824761129,1036153944
912817255,1036153944
1628543018,1036153944
-1465639174,1036153944
-1071245484,1036153944
-471165616,1036153944
-298407455,1036153944
105100678,1036153944
714586207,1036153944
1221314055,1036153944
1607480687,1036153944
1775169660,1036153944
-999705401,1036153944
-419269542,1036153944
1635256920,1036153944
1742227899,1036153944
1746036768,1036153944
-1603242205,1036153944
16804792,1036153944
1774397984,1036153944
-93426802,1036153944
1771803044,1036153944
3236459,1036153944
-3048179,1036153944
-1659105053,1036153944
-1606190306,1036153944
1684198398,1036153944
2047722803,1036153944
1625295672,1036153944
-1128657732,1036153944
1596495132,1036153944
624372661,1036153944
945167366,1036153944
1598648314,1036153944
1607480687,1036153944
-1072318022,1036153944
-364092,1036153944
438054,1036153944
764299284,1036153944
-713987545,1036153944
-596647493,1036153944
-29832215,1036153944
-23056127,1036153944
-1690236400,1036153944
-1624258800,1036153944
-1690908893,1036153944
-27867122,1036153944
988447166,1036153944
1944843306,1036153944
-978399477,1036153944
-747611574,1036153944
-203930990,1036153944
1761209006,1036153944
88206636,1036153944
982907312,1036153944
-973756825,1036153944
717887855,1036153944
-1633778907,1036153944
-1633777975,1036153944
-1128657732,1036153944
-808669225,1036153944
-1562635865,1036153944
1617465353,1036153944
-1633780794,1036153944
-1633779900,1036153944
-888703824,1036153944
-1633751935,1036153944
-1633721216,1036153944
624372661,1036153944
-1718775422,1036153944
-715923998,1036153944
1720056351,1036153944
-1071339662,1036153944
-804654379,1036153944
-419269542,1036153944
-1603242205,1036153944
-1058692349,1036153944
-713987545,1036153944
1452691148,1036153944
1760510784,1036153944
1777290413,1036153944
2107211738,1036153944
768222941,1036153944
963471481,1036153944
1023373049,1036153944
1566848218,1036153944
-1888877086,1036153944
-926166744,1036153944
1720056351,1036153944
1742227899,1036153944
-1904842441,1036153944
-1722701930,1036153944
438054,1036153944
804534065,1036153944
1827535693,1036153944
-1072318022,1036153944
-840870967,1036153944
997065313,1036153944
1607480687,1036153944
1628543018,1036153944
-1749308314,1036153944
-199283434,1036153944
624372661,1036153944
1331331028,1036153944
-916588225,1036153944
-7720456,1036153944
826758591,1036153944
942487650,1036153944
905066317,1036153944
1659214265,1036153944
988447166,1036153944
-747611574,1036153944
-120872642,1036153944
727183349,1036153944
1761209006,1036153944
1794343760,1036153944
43893898,1036153944
717887855,1036153944
998171817,1036153944
-203930990,1036153944
982907312,1036153944
-1921831531,1036153944
-629767978,1036153944
-260537522,1036153944
-27867122,1036153944
88206636,1036153944
511008687,1036153944
1564304183,1036153944
2130035460,1036153944
-1159042389,1036153944
-101240936,1036153944
655408590,1036153944
858776814,1036153944
1944843306,1036153944
1898780211,1036153944
1903166062,1036153944
-1071339662,1036153944
-947898655,1036153944
-840870967,1036153944
-232317873,1036153944
1607451981,1036153944
1718157417,1036153944
1746036768,1036153944
-1749308314,1036153944
-1072318022,1036153944
-999705401,1036153944
-915221875,1036153944
-53012702,1036153944
956432079,1036153944
1479192472,1036153944
-892646668,1036153944
-356325995,1036153944
-132698020,1036153944
745593639,1036153944
1742227899,1036153944
-878299108,1036153944
-217970676,1036153944
130399900,1036153944
490322074,1036153944
1055642845,1036153944
1094214645,1036153944
1607480687,1036153944
1989538903,1036153944
-1722701930,1036153944
-1603242205,1036153944
-1195014504,1036153944
-1074782708,1036153944
-916588225,1036153944
-419269542,1036153944
-298407455,1036153944
700062927,1036153944
1760510784,1036153944
-1976667354,1036153944
-1888877086,1036153944
-1577364198,1036153944
83488511,1036153944
1799365288,1036153944
-1725501323,1036153944
-926166744,1036153944
-919151438,1036153944
-744916574,1036153944
1566848218,1036153944
1701629017,1036153944
-1930141384,1036153944
-1726449290,1036153944
-1058692349,1036153944
161768515,1036153944
813842306,1036153944
1132965784,1036153944
1221314055,1036153944
1654862655,1036153944
53159566,1036153944
1359217450,1036153944
-463369,1036153944
-1070235504,1036153944
85398143,1036153944
1862874360,1036153944
-1389413547,1036153944
1672868854,1036153944
-1930141384,1036153944
-1976667354,1036153944
-919151438,1036153944
-840870967,1036153944
161768515,1036153944
-926166744,1036153944
-298407455,1036153944
83488511,1036153944
700062927,1036153944
1654862655,1036153944
1760510784,1036153944
1607451981,1036153944
-1749308314,1036153944
-1577364198,1036153944
-1071339662,1036153944
-419269542,1036153944
1094214645,1036153944
1607480687,1036153944
1742227899,1036153944
-1603242205,1036153944
490322074,1036153944
-1072318022,1036153944
130399900,1036153944
714586207,1036153944
1574152808,1036153944
-916588225,1036153944
-148928610,1036153944
760422139,1036153944
-2048213367,1036153944
-88188054,1036153944
-32755880,1036153944
737621821,1036153944
833478916,1036153944
-2072492102,1036153944
-28669404,1036153944
-110420183,1036153944
820400378,1036153944
-976565482,1036153944
497871286,1036153944
1666305230,1036153944
-57782330,1036153944
1595570175,1036153944
-1544201125,1036153944
915672257,1036153944
-140064176,1036153944
1625295672,1036153944
-1423067140,1036153944
-934747371,1036153944
-661313126,1036153944
-297660850,1036153944
-143261351,1036153944
887907013,1036153944
1584505050,1036153944
1814236117,1036153944
1828148957,1036153944
1857490477,1036153944
1859358818,1036153944
-1746860539,1036153944
-1579413247,1036153944
-553455984,1036153944
-116753567,1036153944
650015168,1036153944
938146705,1036153944
1549530554,1036153944
2001275572,1036153944
-1931813344,1036153944
-1838708801,1036153944
-1654925778,1036153944
179040831,1036153944
595384337,1036153944
986081200,1036153944
-857522595,1036153944
-713987545,1036153944
1748751532,1036153944
-865431100,1036153944
-100132672,1036153944
134489348,1036153944
711551555,1036153944
736274326,1036153944
1023373049,1036153944
1331331028,1036153944
712200285,1036153944
883003074,1036153944
-2025231764,1036153944
-688862789,1036153944
734606665,1036153944
-2017539901,1036153944
-913067334,1036153944
741042310,1036153944
745744578,1036153944
-471165616,1036153944
1331331028,1036153944
-817412349,1036153944
-1072318022,1036153944
-88164319,1036153944
1994120114,1036153944
-884213475,1036153944
-113012930,1036153944
1625180443,1036153944
-90098778,1036153944
91418836,1036153944
1592709216,1036153944
1691069400,1036153944
-1058817565,1036153944
-978308421,1036153944
-942628406,1036153944
740117774,1036153944
-176605602,1036153944
-1159042389,1036153944
-988931967,1036153944
-668946953,1036153944
-120872642,1036153944
1944843306,1036153944
717887855,1036153944
1761209006,1036153944
-101240936,1036153944
-747611574,1036153944
1903166062,1036153944
-203930990,1036153944
-125468049,1036153944
88206636,1036153944
1103389860,1036153944
-27867122,1036153944
2130035460,1036153944
-1921831531,1036153944
905066317,1036153944
988447166,1036153944
833597126,1036153944
737779711,1036153944
-984964906,1036153944
-946173981,1036153944
1712927326,1036153944
-118726038,1036153944
831330776,1036153944
-893411875,1036153944
16804792,1036153944
830587238,1036153944
-1006855883,1036153944
717207441,1036153944
1629403053,1036153944
1458431481,1036153944
944416791,1036153944
1744467030,1036153944
628215924,1036153944
-2089641482,1036153944
794147377,1036153944
1861354906,1036153944
803870447,1036153944
1833591669,1036153944
-804049574,1036153944
-274207314,1036153944
-89174238,1036153944
-364092,1036153944
1719108652,1036153944
-861147860,1036153944
-93818644,1036153944
-1847082000,1036153944
-1175259340,1036153944
1853476228,1036153944
-1903673645,1036153944
-95765688,1036153944
2346142,1036153944
-1872597835,1036153944
-1187834186,1036153944
1546195829,1036153944
931369662,1036153944
1777874460,1036153944
930447378,1036153944
1002534139,1036153944
-858138417,1036153944
-215050421,1036153944
2042328134,1036153944
115251963,1036153944
27489619,1036153944
-915218034,1036153944
-238443929,1036153944
167900817,1036153944
1946340793,1036153944
251838642,1036153944
224131338,1036153944
1729867764,1036153944
-1575717148,1036153944
-471165616,1036153944
771575177,1036153944
1329518551,1036153944
-1920582690,1036153944
1719108652,1036153944
-2089641482,1036153944
-659407334,1036153944
104388377,1036153944
143821229,1036153944
770515857,1036153944
830525618,1036153944
-1752229703,1036153944
-1072318022,1036153944
115863800,1036153944
297517868,1036153944
803870447,1036153944
819728603,1036153944
910167999,1036153944
-1175259340,1036153944
-979640732,1036153944
-471165616,1036153944
-27601057,1036153944
794147377,1036153944
839857658,1036153944
1628543018,1036153944
1802225451,1036153944
-875656547,1036153944
-804049574,1036153944
143547172,1036153944
1829924535,1036153944
-1920582690,1036153944
199197188,1036153944
1607480687,1036153944
1861354906,1036153944
-1151361103,1036153944
-1142255000,1036153944
-660502543,1036153944
115247947,1036153944
1003403298,1036153944
1661418556,1036153944
-1847082000,1036153944
-1583480159,1036153944
-731461384,1036153944
-93818644,1036153944
-79575549,1036153944
-364092,1036153944
1456563373,1036153944
-1952803707,1036153944
-1888877086,1036153944
-713987545,1036153944
1719108652,1036153944
1853476228,1036153944
-1028310682,1036153944
-745385127,1036153944
788904162,1036153944
-1977743520,1036153944
1749460814,1036153944
857915786,1036153944
-1872597835,1036153944
-1691894009,1036153944
127596181,1036153944
-883967054,1036153944
1546195829,1036153944
104787602,1036153944
-1072318022,1036153944
83488511,1036153944
747145223,1036153944
-1847598412,1036153944
-690116336,1036153944
3236459,1036153944
1835527012,1036153944
737779711,1036153944
830587238,1036153944
1748747011,1036153944
-916436352,1036153944
448759630,1036153944
742825065,1036153944
833597126,1036153944
-1006855883,1036153944
-93426802,1036153944
1629403053,1036153944
1712927326,1036153944
1744467030,1036153944
-1606190306,1036153944
-713146519,1036153944
-3048179,1036153944
717207441,1036153944
828744104,1036153944
948027176,1036153944
-1659105053,1036153944
-87362685,1036153944
1771803044,1036153944
1774397984,1036153944
-1547835747,1036153944
-984964906,1036153944
-976580696,1036153944
-946173981,1036153944
944416791,1036153944
1458431481,1036153944
1743950442,1036153944
-1773170776,1036153944
-1004264993,1036153944
-893411875,1036153944
85726866,1036153944
168966886,1036153944
831330776,1036153944
1681587072,1036153944
-1843872004,1036153944
-4881268,1036153944
4040661,1036153944
84522556,1036153944
134489348,1036153944
490322074,1036153944
747145223,1036153944
771575177,1036153944
956432079,1036153944
1094214645,1036153944
1802225451,1036153944
1841020957,1036153944
-1752229703,1036153944
-915221875,1036153944
-863909407,1036153944
-471165616,1036153944
-53012702,1036153944
-27601057,1036153944
-364092,1036153944
1693987,1036153944
794147377,1036153944
826758591,1036153944
910167999,1036153944
997065313,1036153944
1652872772,1036153944
1718157417,1036153944
1770885721,1036153944
1777290413,1036153944
-1952803707,1036153944
-1800162357,1036153944
-1151361103,1036153944
-969745687,1036153944
-885756599,1036153944
624372661,1036153944
945167366,1036153944
1331331028,1036153944
1607451981,1036153944
1827535693,1036153944
-1888877086,1036153944
-1603242205,1036153944
-1058692349,1036153944
-926166744,1036153944
-840870967,1036153944
-659407334,1036153944
-173065694,1036153944
83488511,1036153944
143547172,1036153944
839857658,1036153944
852401635,1036153944
942487650,1036153944
1760510784,1036153944
1833591669,1036153944
-1071339662,1036153944
-916588225,1036153944
-770463628,1036153944
-274207314,1036153944
-238474113,1036153944
-232317873,1036153944
-199283434,1036153944
-29767932,1036153944
297517868,1036153944
770515857,1036153944
1003403298,1036153944
1566848218,1036153944
1607480687,1036153944
1719108652,1036153944
-1722701930,1036153944
-804654379,1036153944
-143606145,1036153944
-29832215,1036153944
944604587,1036153944
-1838708801,1036153944
-1423067140,1036153944
-1106433553,1036153944
-660502543,1036153944
-419269542,1036153944
-298407455,1036153944
438054,1036153944
130399900,1036153944
1628543018,1036153944
-1853839019,1036153944
-1749308314,1036153944
-1072318022,1036153944
1416162,1036153944
51502707,1036153944
104388377,1036153944
115863800,1036153944
251814776,1036153944
942492331,1036153944
977490562,1036153944
1456563373,1036153944
-1919471358,1036153944
-1778973320,1036153944
771575177,1036153944
-1423067140,1036153944
-471165616,1036153944
24478559,1036153944
587272310,1036153944
-1062292040,1036153944
-25278335,1036153944
820379567,1036153944
747145223,1036153944
770586397,1036153944
-173065694,1036153944
-95765688,1036153944
-883967054,1036153944
195569352,1036153944
745745259,1036153944
788904162,1036153944
2346142,1036153944
930447378,1036153944
1546195829,1036153944
1749460814,1036153944
745744578,1036153944
832500656,1036153944
857915786,1036153944
1331331028,1036153944
771575177,1036153944
-1128657732,1036153944
992906719,1036153944
-1776121231,1036153944
-1242305744,1036153944
713545188,1036153944
1743979330,1036153944
-1034684065,1036153944
912005054,1036153944
1625295672,1036153944
1595570175,1036153944
-946173981,1036153944
944416791,1036153944
-1004264993,1036153944
-690116336,1036153944
737779711,1036153944
568479411,1036153944
1458431481,1036153944
-1719659094,1036153944
-332521064,1036153944
-1869015135,1036153944
-1603242205,1036153944
912817255,1036153944
1607451981,1036153944
-713987545,1036153944
-1887150852,1036153944
-1190259475,1036153944
-1028310682,1036153944
-117685250,1036153944
4101260,1036153944
745744578,1036153944
771573100,1036153944
822460531,1036153944
1514588508,1036153944
1546195829,1036153944
-1606719180,1036153944
-943464860,1036153944
-745385127,1036153944
-621137055,1036153944
-118576932,1036153944
195450292,1036153944
978260145,1036153944
1836420896,1036153944
-782779785,1036153944
745745259,1036153944
831515564,1036153944
1830327507,1036153944
1833066736,1036153944
1834607461,1036153944
-2101925858,1036153944
-1691894009,1036153944
-1600715546,1036153944
-845322360,1036153944
-781239495,1036153944
56887998,1036153944
711696164,1036153944
740117774,1036153944
857915786,1036153944
930447378,1036153944
1829098106,1036153944
-883967054,1036153944
-93651882,1036153944
-56703972,1036153944
84532314,1036153944
931369662,1036153944
977385509,1036153944
1002534139,1036153944
-804807468,1036153944
174532938,1036153944
832500656,1036153944
920161130,1036153944
-1872597835,1036153944
-1835493952,1036153944
-1778355713,1036153944
-1715143641,1036153944
-942628406,1036153944
-232560012,1036153944
53167259,1036153944
788904162,1036153944
855763548,1036153944
1749460814,1036153944
1825589817,1036153944
-1977743520,1036153944
-895727554,1036153944
-719486937,1036153944
-716756004,1036153944
-399912,1036153944
127596181,1036153944
828746027,1036153944
1492393066,1036153944
1601047912,1036153944
1771899230,1036153944
-1423067140,1036153944
46887799,1036153944
-113012930,1036153944
-471165616,1036153944
-499975373,1036153944
-443641491,1036153944
-169493809,1036153944
641856118,1036153944
887104736,1036153944
839395146,1036153944
887162269,1036153944
1771813214,1036153944
1814234201,1036153944
1771713732,1036153944
1776509274,1036153944
-820773459,1036153944
-153567452,1036153944
134489348,1036153944
-1579413247,1036153944
-297660850,1036153944
887907013,1036153944
1748751532,1036153944
1828148957,1036153944
-934747371,1036153944
-2025231764,1036153944
986081200,1036153944
-100132672,1036153944
1331331028,1036153944
-1904842441,1036153944
-913067334,1036153944
-116753567,1036153944
179040831,1036153944
595384337,1036153944
741042310,1036153944
1372992987,1036153944
-1725501323,1036153944
-1151361103,1036153944
-1071339662,1036153944
-892646668,1036153944
-744916574,1036153944
-27601057,1036153944
30824903,1036153944
130406654,1036153944
700062927,1036153944
910167999,1036153944
1055642845,1036153944
1760510784,1036153944
-1058692349,1036153944
-799704526,1036153944
-713987545,1036153944
-471165616,1036153944
-143606145,1036153944
84522556,1036153944
143821229,1036153944
161768515,1036153944
714586207,1036153944
-1603242205,1036153944
-1577364198,1036153944
-916588225,1036153944
-660502543,1036153944
-199283434,1036153944
-132698020,1036153944
1607480687,1036153944
1719108652,1036153944
-1930141384,1036153944
-1920582690,1036153944
-919151438,1036153944
-770463628,1036153944
-659407334,1036153944
-232317873,1036153944
52360132,1036153944
115863800,1036153944
956432079,1036153944
1094214645,1036153944
1654862655,1036153944
-1952803707,1036153944
-1749308314,1036153944
-1726449290,1036153944
-1583480159,1036153944
-1195014504,1036153944
-999705401,1036153944
-915221875,1036153944
-731461384,1036153944
-79575549,1036153944
-53012702,1036153944
130399900,1036153944
143547172,1036153944
819728603,1036153944
1566848218,1036153944
1574152808,1036153944
1718157417,1036153944
1802225451,1036153944
-1072318022,1036153944
-1047240851,1036153944
-364092,1036153944
83488511,1036153944
813842306,1036153944
-840870967,1036153944
-804654379,1036153944
-298407455,1036153944
-60460610,1036153944
104388377,1036153944
490322074,1036153944
839857658,1036153944
1635256920,1036153944
1742227899,1036153944
-1976667354,1036153944
-1007831293,1036153944
-926166744,1036153944
-878299108,1036153944
-875656547,1036153944
-419269542,1036153944
-217970676,1036153944
745593639,1036153944
-140063126,1036153944
-770463628,1036153944
2007267478,1036153944
89065223,1036153944
161768515,1036153944
745593639,1036153944
-916588225,1036153944
-915221875,1036153944
-1930141384,1036153944
-1072318022,1036153944
-919151438,1036153944
-419269542,1036153944
-232317873,1036153944
-1071339662,1036153944
1742227899,1036153944
-1749308314,1036153944
1094214645,1036153944
1989538903,1036153944
-1921831531,1036153944
-668946953,1036153944
1761209006,1036153944
2130035460,1036153944
717887855,1036153944
858776814,1036153944
1742194695,1036153944
-203930990,1036153944
88206636,1036153944
998171817,1036153944
-1019242809,1036153944
-747611574,1036153944
727183349,1036153944
1659214265,1036153944
1944843306,1036153944
-1544344220,1036153944
-1357923437,1036153944
-978399477,1036153944
-101240936,1036153944
799380211,1036153944
905066317,1036153944
988447166,1036153944
-125468049,1036153944
-27867122,1036153944
982907312,1036153944
-1159042389,1036153944
-629767978,1036153944
1103389860,1036153944
-988931967,1036153944
43893898,1036153944
1564304183,1036153944
1794343760,1036153944
-356325995,1036153944
745593639,1036153944
-1072318022,1036153944
130399900,1036153944
-1071339662,1036153944
-1071245484,1036153944
-916588225,1036153944
-1976667354,1036153944
1929018015,1036153944
-719558434,1036153944
1777874460,1036153944
-984964906,1036153944
1744467030,1036153944
568479411,1036153944
944416791,1036153944
1458431481,1036153944
-1004264993,1036153944
-118726038,1036153944
-1847598412,1036153944
-58554077,1036153944
-60552741,1036153944
1714133883,1036153944
-63570491,1036153944
-178007424,1036153944
46733199,1036153944
1592709216,1036153944
-330797151,1036153944
-1706197938,1036153944
-906082413,1036153944
1671826081,1036153944
1746150224,1036153944
1804000393,1036153944
1946340793,1036153944
2042328134,1036153944
27489619,1036153944
-215050421,1036153944
-858138417,1036153944
-1723910062,1036153944
-1778355713,1036153944
-719616001,1036153944
-95765688,1036153944
730908125,1036153944
855763548,1036153944
857915786,1036153944
-1028310682,1036153944
745745259,1036153944
-1872597835,1036153944
1749460814,1036153944
-1786881408,1036153944
-883967054,1036153944
832500656,1036153944
-845322360,1036153944
195569352,1036153944
852348744,1036153944
930447378,1036153944
1664814747,1036153944
745744578,1036153944
788904162,1036153944
1546195829,1036153944
-1675494693,1036153944
-826739571,1036153944
-781239495,1036153944
-56703972,1036153944
143107243,1036153944
195569352,1036153944
-399912,1036153944
85398046,1036153944
855763548,1036153944
888919129,1036153944
168874596,1036153944
745744578,1036153944
888774949,1036153944
-1977743520,1036153944
-1607912094,1036153944
1829098106,1036153944
1994120114,1036153944
822460531,1036153944
930447378,1036153944
1592709216,1036153944
-804807468,1036153944
53167259,1036153944
745745259,1036153944
832500656,1036153944
1492393066,1036153944
-1547837573,1036153944
-1072292168,1036153944
831515564,1036153944
966798976,1036153944
46733199,1036153944
1777874460,1036153944
944604587,1036153944
-1151361103,1036153944
143547172,1036153944
-731461384,1036153944
143821229,1036153944
-1007831293,1036153944
104388377,1036153944
199197188,1036153944
1652872772,1036153944
1802225451,1036153944
-95765688,1036153944
-1872597835,1036153944
1546195829,1036153944
-1903673645,1036153944
-24522706,1036153944
1664814747,1036153944
2067388453,1036153944
-1715143641,1036153944
